#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
ENSG00000156463		ensembl:ENSG00000156463;ensembl:ENSP00000352028;ensembl:ENSP00000424497;ensembl:ENST00000359120;ensembl:ENST00000503848;ensembl:ENST00000504522;ensembl:ENST00000506591;ensembl:ENST00000509286;ensembl:ENST00000511217;ensembl:ENST00000511705;hgnc.symbol:SH3RF2;ncbigene:153769;uniprot:Q8TEC5	ENSG00000156463
ENSG00000156467		ensembl:ENSG00000156467;ensembl:ENSP00000287022;ensembl:ENSP00000427862;ensembl:ENSP00000429787;ensembl:ENSP00000430494;ensembl:ENSP00000430560;ensembl:ENSP00000430672;ensembl:ENST00000287022;ensembl:ENST00000517523;ensembl:ENST00000517603;ensembl:ENST00000518406;ensembl:ENST00000518876;ensembl:ENST00000519322;ensembl:ENST00000521036;ensembl:ENST00000521948;ensembl:ENST00000523920;hgnc.symbol:UQCRB;ncbigene:7381;uniprot:P14927	ENSG00000156467
ENSG00000156471		ensembl:ENSG00000156471;ensembl:ENSP00000337331;ensembl:ENSP00000430548;ensembl:ENSP00000430928;ensembl:ENST00000337004;ensembl:ENST00000517309;ensembl:ENST00000517557;ensembl:ENST00000517982;ensembl:ENST00000518776;ensembl:ENST00000522072;hgnc.symbol:PTDSS1;ncbigene:9791;uniprot:P48651	ENSG00000156471
ENSG00000156508		ensembl:ENSG00000156508;ensembl:ENSP00000330054;ensembl:ENSP00000339053;ensembl:ENSP00000339063;ensembl:ENSP00000348651;ensembl:ENSP00000392366;ensembl:ENSP00000479055;ensembl:ENSP00000479609;ensembl:ENSP00000503192;ensembl:ENSP00000503249;ensembl:ENSP00000503518;ensembl:ENSP00000503823;ensembl:ENSP00000504335;ensembl:ENSP00000504630;ensembl:ENSP00000504801;ensembl:ENST00000309268;ensembl:ENST00000316292;ensembl:ENST00000331523;ensembl:ENST00000356303;ensembl:ENST00000423099;ensembl:ENST00000455918;ensembl:ENST00000488500;ensembl:ENST00000490569;ensembl:ENST00000491404;ensembl:ENST00000495333;ensembl:ENST00000610520;ensembl:ENST00000615060;ensembl:ENST00000676547;ensembl:ENST00000676710;ensembl:ENST00000677062;ensembl:ENST00000677236;ensembl:ENST00000678041;ensembl:ENST00000678143;ensembl:ENST00000678508;ensembl:ENST00000678515;ensembl:ENST00000678702;ensembl:ENST00000678703;ensembl:ENST00000679031;hgnc.symbol:EEF1A1;ncbigene:1915;uniprot:P68104	ENSG00000156508
ENSG00000156510		ensembl:ENSG00000156510;ensembl:ENSP00000346643;ensembl:ENST00000354624;ensembl:ENST00000470920;ensembl:ENST00000488706;hgnc.symbol:HKDC1;ncbigene:80201;uniprot:Q2TB90	ENSG00000156510
ENSG00000156515		ensembl:ENSG00000156515;ensembl:ENSP00000298649;ensembl:ENSP00000352398;ensembl:ENSP00000353433;ensembl:ENSP00000398316;ensembl:ENSP00000402103;ensembl:ENSP00000409761;ensembl:ENSP00000415949;ensembl:ENSP00000494664;ensembl:ENSP00000494917;ensembl:ENSP00000495526;ensembl:ENSP00000496531;ensembl:ENST00000298649;ensembl:ENST00000359426;ensembl:ENST00000360289;ensembl:ENST00000421088;ensembl:ENST00000436817;ensembl:ENST00000448642;ensembl:ENST00000450646;ensembl:ENST00000464803;ensembl:ENST00000470050;ensembl:ENST00000476368;ensembl:ENST00000479594;ensembl:ENST00000480047;ensembl:ENST00000483054;ensembl:ENST00000483077;ensembl:ENST00000488644;ensembl:ENST00000493591;ensembl:ENST00000494253;ensembl:ENST00000643399;hgnc.symbol:HK1;ncbigene:3098;uniprot:P19367	ENSG00000156515
ENSG00000156587		ensembl:ENSG00000156587;ensembl:ENSP00000287156;ensembl:ENSP00000341980;ensembl:ENSP00000434348;ensembl:ENSP00000435265;ensembl:ENST00000287156;ensembl:ENST00000340573;ensembl:ENST00000526659;ensembl:ENST00000527022;ensembl:ENST00000528275;hgnc.symbol:UBE2L6;ncbigene:9246;uniprot:O14933	ENSG00000156587
ENSG00000156599		ensembl:ENSG00000156599;ensembl:ENSP00000287169;ensembl:ENSP00000431209;ensembl:ENSP00000432202;ensembl:ENSP00000435593;ensembl:ENSP00000435722;ensembl:ENST00000287169;ensembl:ENST00000524540;ensembl:ENST00000527090;ensembl:ENST00000527985;ensembl:ENST00000528177;ensembl:ENST00000529447;ensembl:ENST00000529480;ensembl:ENST00000532842;hgnc.symbol:ZDHHC5;ncbigene:25921;uniprot:Q9C0B5	ENSG00000156599
ENSG00000156650		ensembl:ENSG00000156650;ensembl:ENSP00000287239;ensembl:ENSP00000361796;ensembl:ENSP00000361799;ensembl:ENSP00000361809;ensembl:ENSP00000361810;ensembl:ENSP00000496795;ensembl:ENSP00000496881;ensembl:ENSP00000496886;ensembl:ENSP00000497048;ensembl:ENSP00000497079;ensembl:ENSP00000497166;ensembl:ENSP00000497197;ensembl:ENSP00000497198;ensembl:ENSP00000497300;ensembl:ENSP00000497307;ensembl:ENSP00000497325;ensembl:ENSP00000497491;ensembl:ENSP00000497504;ensembl:ENSP00000497570;ensembl:ENSP00000497620;ensembl:ENSP00000497723;ensembl:ENSP00000497804;ensembl:ENSP00000497813;ensembl:ENSP00000497841;ensembl:ENSP00000497859;ensembl:ENSP00000497951;ensembl:ENSP00000498102;ensembl:ENSP00000498103;ensembl:ENSP00000498139;ensembl:ENSP00000498141;ensembl:ENSP00000498153;ensembl:ENST00000287239;ensembl:ENST00000372711;ensembl:ENST00000372714;ensembl:ENST00000372724;ensembl:ENST00000372725;ensembl:ENST00000490365;ensembl:ENST00000604130;ensembl:ENST00000647554;ensembl:ENST00000647637;ensembl:ENST00000647642;ensembl:ENST00000647666;ensembl:ENST00000647890;ensembl:ENST00000647891;ensembl:ENST00000648048;ensembl:ENST00000648159;ensembl:ENST00000648302;ensembl:ENST00000648369;ensembl:ENST00000648370;ensembl:ENST00000648483;ensembl:ENST00000648539;ensembl:ENST00000648696;ensembl:ENST00000648725;ensembl:ENST00000648793;ensembl:ENST00000648828;ensembl:ENST00000648892;ensembl:ENST00000648899;ensembl:ENST00000649006;ensembl:ENST00000649119;ensembl:ENST00000649305;ensembl:ENST00000649375;ensembl:ENST00000649442;ensembl:ENST00000649463;ensembl:ENST00000649645;ensembl:ENST00000649657;ensembl:ENST00000650048;ensembl:ENST00000650232;ensembl:ENST00000650330;ensembl:ENST00000650380;ensembl:ENST00000650434;ensembl:ENST00000650517;ensembl:ENST00000650610;hgnc.symbol:KAT6B;ncbigene:23522;uniprot:Q8WYB5	ENSG00000156650
ENSG00000156689		ensembl:ENSG00000156689;ensembl:ENSP00000287275;ensembl:ENSP00000434277;ensembl:ENST00000287275;ensembl:ENST00000532258;ensembl:ENST00000533636;hgnc.symbol:GLYATL2;ncbigene:219970;uniprot:Q8WU03	ENSG00000156689
ENSG00000156795		ensembl:ENSG00000156795;ensembl:ENSP00000287387;ensembl:ENSP00000428615;ensembl:ENSP00000429258;ensembl:ENSP00000430390;ensembl:ENSP00000430427;ensembl:ENSP00000497074;ensembl:ENSP00000497747;ensembl:ENSP00000497798;ensembl:ENSP00000497832;ensembl:ENST00000287387;ensembl:ENST00000517609;ensembl:ENST00000518125;ensembl:ENST00000519199;ensembl:ENST00000522194;ensembl:ENST00000523356;ensembl:ENST00000523551;ensembl:ENST00000523984;ensembl:ENST00000524254;ensembl:ENST00000650311;hgnc.symbol:NTAQ1;ncbigene:55093;uniprot:Q96HA8	ENSG00000156795
ENSG00000156873		ensembl:ENSG00000156873;ensembl:ENSP00000329968;ensembl:ENSP00000388571;ensembl:ENSP00000454641;ensembl:ENSP00000455091;ensembl:ENSP00000455607;ensembl:ENSP00000457194;ensembl:ENSP00000457359;ensembl:ENST00000328273;ensembl:ENST00000424889;ensembl:ENST00000561712;ensembl:ENST00000563588;ensembl:ENST00000563607;ensembl:ENST00000563913;ensembl:ENST00000564838;ensembl:ENST00000565897;ensembl:ENST00000565924;ensembl:ENST00000569684;ensembl:ENST00000569762;hgnc.symbol:PHKG2;ncbigene:5261;uniprot:P15735	ENSG00000156873
ENSG00000156885		ensembl:ENSG00000156885;ensembl:ENSP00000287490;ensembl:ENST00000287490;ensembl:ENST00000565462;hgnc.symbol:COX6A2;ncbigene:1339;uniprot:Q02221	ENSG00000156885
ENSG00000156958		ensembl:ENSG00000156958;ensembl:ENSP00000316632;ensembl:ENSP00000379766;ensembl:ENSP00000440312;ensembl:ENSP00000452614;ensembl:ENSP00000452637;ensembl:ENSP00000452679;ensembl:ENSP00000453129;ensembl:ENSP00000453133;ensembl:ENSP00000453193;ensembl:ENSP00000453241;ensembl:ENSP00000453252;ensembl:ENSP00000453257;ensembl:ENSP00000453457;ensembl:ENSP00000453652;ensembl:ENSP00000453844;ensembl:ENSP00000453849;ensembl:ENSP00000453909;ensembl:ENSP00000453961;ensembl:ENSP00000454123;ensembl:ENST00000327171;ensembl:ENST00000396509;ensembl:ENST00000544523;ensembl:ENST00000558145;ensembl:ENST00000558399;ensembl:ENST00000558775;ensembl:ENST00000558956;ensembl:ENST00000559040;ensembl:ENST00000559095;ensembl:ENST00000559208;ensembl:ENST00000559423;ensembl:ENST00000559454;ensembl:ENST00000559580;ensembl:ENST00000559883;ensembl:ENST00000559963;ensembl:ENST00000560031;ensembl:ENST00000560119;ensembl:ENST00000560138;ensembl:ENST00000560528;ensembl:ENST00000560654;ensembl:ENST00000561014;ensembl:ENST00000561074;hgnc.symbol:GALK2;ncbigene:2585;uniprot:Q01415	ENSG00000156958
ENSG00000156966		ensembl:ENSG00000156966;ensembl:ENSP00000287590;ensembl:ENST00000287590;ensembl:ENST00000479618;hgnc.symbol:B3GNT7;ncbigene:93010;uniprot:Q8NFL0	ENSG00000156966
ENSG00000156973		ensembl:ENSG00000156973;ensembl:ENSP00000287600;ensembl:ENSP00000387108;ensembl:ENSP00000399098;ensembl:ENST00000287600;ensembl:ENST00000409772;ensembl:ENST00000428104;ensembl:ENST00000477748;ensembl:ENST00000486044;hgnc.symbol:PDE6D;ncbigene:5147;uniprot:O43924	ENSG00000156973
ENSG00000156983		ensembl:ENSG00000156983;ensembl:ENSP00000373340;ensembl:ENSP00000398863;ensembl:ENSP00000402485;ensembl:ENSP00000404235;ensembl:ENSP00000410210;ensembl:ENSP00000416728;ensembl:ENSP00000499951;ensembl:ENSP00000500672;ensembl:ENSP00000500718;ensembl:ENSP00000506789;ensembl:ENSP00000506903;ensembl:ENSP00000506921;ensembl:ENSP00000507148;ensembl:ENSP00000507469;ensembl:ENSP00000507659;ensembl:ENSP00000507969;ensembl:ENSP00000508077;ensembl:ENSP00000508123;ensembl:ENSP00000508198;ensembl:ENSP00000508256;ensembl:ENSP00000508263;ensembl:ENST00000383829;ensembl:ENST00000420291;ensembl:ENST00000424362;ensembl:ENST00000426583;ensembl:ENST00000433861;ensembl:ENST00000457855;ensembl:ENST00000497565;ensembl:ENST00000672126;ensembl:ENST00000672515;ensembl:ENST00000673551;ensembl:ENST00000682208;ensembl:ENST00000682980;ensembl:ENST00000683423;ensembl:ENST00000683639;ensembl:ENST00000683743;ensembl:ENST00000683986;ensembl:ENST00000684199;ensembl:ENST00000684206;ensembl:ENST00000684223;ensembl:ENST00000684250;ensembl:ENST00000684333;ensembl:ENST00000684573;ensembl:ENST00000684608;hgnc.symbol:BRPF1;ncbigene:7862;uniprot:P55201	ENSG00000156983
ENSG00000157020		ensembl:ENSG00000157020;ensembl:ENSP00000312122;ensembl:ENSP00000336566;ensembl:ENSP00000373312;ensembl:ENSP00000380298;ensembl:ENSP00000380306;ensembl:ENSP00000398623;ensembl:ENSP00000400260;ensembl:ENSP00000401368;ensembl:ENSP00000404141;ensembl:ENST00000337354;ensembl:ENST00000350697;ensembl:ENST00000383801;ensembl:ENST00000397099;ensembl:ENST00000397101;ensembl:ENST00000397102;ensembl:ENST00000397105;ensembl:ENST00000397109;ensembl:ENST00000397117;ensembl:ENST00000428626;ensembl:ENST00000431352;ensembl:ENST00000432213;ensembl:ENST00000445064;ensembl:ENST00000476597;ensembl:ENST00000477547;ensembl:ENST00000479868;ensembl:ENST00000482647;ensembl:ENST00000490283;ensembl:ENST00000492602;hgnc.symbol:SEC13;ncbigene:6396;uniprot:P55735	ENSG00000157020
ENSG00000157045		ensembl:ENSG00000157045;ensembl:ENSP00000287706;ensembl:ENSP00000454595;ensembl:ENSP00000454883;ensembl:ENSP00000455396;ensembl:ENSP00000456142;ensembl:ENSP00000457467;ensembl:ENSP00000483643;ensembl:ENSP00000485340;ensembl:ENST00000287706;ensembl:ENST00000563940;ensembl:ENST00000565187;ensembl:ENST00000566419;ensembl:ENST00000566542;ensembl:ENST00000567030;ensembl:ENST00000567420;ensembl:ENST00000568320;ensembl:ENST00000568738;ensembl:ENST00000570292;ensembl:ENST00000622833;ensembl:ENST00000624579;hgnc.symbol:NTAN1;ncbigene:123803;uniprot:Q96AB6	ENSG00000157045
ENSG00000157064		ensembl:ENSG00000157064;ensembl:ENSP00000287713;ensembl:ENSP00000294868;ensembl:ENST00000287713;ensembl:ENST00000294868;ensembl:ENST00000464047;ensembl:ENST00000473046;hgnc.symbol:NMNAT2;ncbigene:23057;uniprot:Q9BZQ4	ENSG00000157064
ENSG00000157087		ensembl:ENSG00000157087;ensembl:ENSP00000324172;ensembl:ENSP00000353414;ensembl:ENSP00000380267;ensembl:ENSP00000414854;ensembl:ENSP00000424494;ensembl:ENSP00000492732;ensembl:ENSP00000494004;ensembl:ENSP00000494252;ensembl:ENSP00000494381;ensembl:ENSP00000494716;ensembl:ENSP00000495228;ensembl:ENSP00000495924;ensembl:ENST00000352432;ensembl:ENST00000360273;ensembl:ENST00000397077;ensembl:ENST00000452124;ensembl:ENST00000460129;ensembl:ENST00000467702;ensembl:ENST00000468426;ensembl:ENST00000480680;ensembl:ENST00000638646;ensembl:ENST00000643662;ensembl:ENST00000644553;ensembl:ENST00000644807;ensembl:ENST00000645850;ensembl:ENST00000646379;hgnc.symbol:ATP2B2;ncbigene:491;uniprot:Q01814	ENSG00000157087
ENSG00000157103		ensembl:ENSG00000157103;ensembl:ENSP00000287766;ensembl:ENSP00000411689;ensembl:ENSP00000493591;ensembl:ENSP00000493666;ensembl:ENSP00000493746;ensembl:ENSP00000493779;ensembl:ENSP00000493788;ensembl:ENSP00000493813;ensembl:ENSP00000494002;ensembl:ENSP00000494050;ensembl:ENSP00000494134;ensembl:ENSP00000494136;ensembl:ENSP00000494191;ensembl:ENSP00000494289;ensembl:ENSP00000494346;ensembl:ENSP00000494469;ensembl:ENSP00000494608;ensembl:ENSP00000494778;ensembl:ENSP00000494893;ensembl:ENSP00000494997;ensembl:ENSP00000495375;ensembl:ENSP00000495751;ensembl:ENSP00000495900;ensembl:ENSP00000496064;ensembl:ENSP00000496171;ensembl:ENSP00000496238;ensembl:ENSP00000496302;ensembl:ENSP00000496348;ensembl:ENSP00000496390;ensembl:ENSP00000496465;ensembl:ENSP00000496619;ensembl:ENSP00000496697;ensembl:ENSP00000496768;ensembl:ENST00000287766;ensembl:ENST00000425938;ensembl:ENST00000460480;ensembl:ENST00000462473;ensembl:ENST00000495636;ensembl:ENST00000642201;ensembl:ENST00000642515;ensembl:ENST00000642639;ensembl:ENST00000642735;ensembl:ENST00000642766;ensembl:ENST00000642767;ensembl:ENST00000642820;ensembl:ENST00000642831;ensembl:ENST00000643326;ensembl:ENST00000643396;ensembl:ENST00000643498;ensembl:ENST00000644175;ensembl:ENST00000644314;ensembl:ENST00000644803;ensembl:ENST00000645029;ensembl:ENST00000645054;ensembl:ENST00000645281;ensembl:ENST00000645575;ensembl:ENST00000645592;ensembl:ENST00000645598;ensembl:ENST00000645776;ensembl:ENST00000645974;ensembl:ENST00000645985;ensembl:ENST00000646022;ensembl:ENST00000646035;ensembl:ENST00000646060;ensembl:ENST00000646072;ensembl:ENST00000646088;ensembl:ENST00000646487;ensembl:ENST00000646570;ensembl:ENST00000646702;ensembl:ENST00000646836;ensembl:ENST00000646886;ensembl:ENST00000646924;ensembl:ENST00000647194;ensembl:ENST00000647384;hgnc.symbol:SLC6A1;ncbigene:6529;uniprot:P30531	ENSG00000157103
ENSG00000157184		ensembl:ENSG00000157184;ensembl:ENSP00000360541;ensembl:ENSP00000489631;ensembl:ENSP00000489756;ensembl:ENSP00000489757;ensembl:ENSP00000490042;ensembl:ENSP00000490066;ensembl:ENSP00000490399;ensembl:ENSP00000490492;ensembl:ENSP00000490867;ensembl:ENST00000371486;ensembl:ENST00000468572;ensembl:ENST00000635862;ensembl:ENST00000635888;ensembl:ENST00000636239;ensembl:ENST00000636673;ensembl:ENST00000636867;ensembl:ENST00000636891;ensembl:ENST00000636935;ensembl:ENST00000637252;ensembl:ENST00000637726;ensembl:ENST00000638135;hgnc.symbol:CPT2;ncbigene:1376;uniprot:P23786	ENSG00000157184
ENSG00000157326		ensembl:ENSG00000157326;ensembl:ENSP00000326219;ensembl:ENSP00000380264;ensembl:ENSP00000380265;ensembl:ENSP00000440508;ensembl:ENSP00000452645;ensembl:ENSP00000453367;ensembl:ENSP00000453983;ensembl:ENSP00000454099;ensembl:ENST00000313250;ensembl:ENST00000397074;ensembl:ENST00000397075;ensembl:ENST00000543741;ensembl:ENST00000558263;ensembl:ENST00000558581;ensembl:ENST00000559632;ensembl:ENST00000559975;hgnc.symbol:DHRS4;ncbigene:10901;ncbigene:728635;uniprot:Q9BTZ2	ENSG00000157326
ENSG00000157349		ensembl:ENSG00000157349;ensembl:ENSP00000288071;ensembl:ENSP00000348271;ensembl:ENSP00000377267;ensembl:ENSP00000392639;ensembl:ENSP00000454495;ensembl:ENSP00000454571;ensembl:ENSP00000455193;ensembl:ENSP00000455813;ensembl:ENSP00000456574;ensembl:ENSP00000456757;ensembl:ENSP00000457366;ensembl:ENSP00000457633;ensembl:ENSP00000459407;ensembl:ENST00000288071;ensembl:ENST00000355992;ensembl:ENST00000393657;ensembl:ENST00000451014;ensembl:ENST00000562519;ensembl:ENST00000562912;ensembl:ENST00000563206;ensembl:ENST00000563392;ensembl:ENST00000566216;ensembl:ENST00000568008;ensembl:ENST00000568408;ensembl:ENST00000568460;ensembl:ENST00000568625;ensembl:ENST00000569099;ensembl:ENST00000569224;ensembl:ENST00000570055;hgnc.symbol:DDX19B;ncbigene:11269;uniprot:Q9UMR2	ENSG00000157349
ENSG00000157350		ensembl:ENSG00000157350;ensembl:ENSP00000345477;ensembl:ENSP00000377257;ensembl:ENST00000342907;ensembl:ENST00000393640;ensembl:ENST00000561708;ensembl:ENST00000566097;ensembl:ENST00000567586;ensembl:ENST00000567822;hgnc.symbol:ST3GAL2;ncbigene:6483;uniprot:Q16842	ENSG00000157350
ENSG00000157353		ensembl:ENSG00000157353;ensembl:ENSP00000288078;ensembl:ENSP00000368192;ensembl:ENSP00000458483;ensembl:ENSP00000458622;ensembl:ENSP00000459168;ensembl:ENSP00000460484;ensembl:ENSP00000462584;ensembl:ENSP00000463088;ensembl:ENST00000288078;ensembl:ENST00000378912;ensembl:ENST00000464499;ensembl:ENST00000485034;ensembl:ENST00000498702;ensembl:ENST00000571487;ensembl:ENST00000571514;ensembl:ENST00000572784;ensembl:ENST00000573352;ensembl:ENST00000573832;ensembl:ENST00000574784;ensembl:ENST00000576107;ensembl:ENST00000576453;hgnc.symbol:FCSK;ncbigene:197258;uniprot:Q8N0W3	ENSG00000157353
ENSG00000157399		ensembl:ENSG00000157399;ensembl:ENSP00000370526;ensembl:ENSP00000406528;ensembl:ENSP00000438198;ensembl:ENSP00000441417;ensembl:ENSP00000500108;ensembl:ENSP00000500220;ensembl:ENSP00000500638;ensembl:ENSP00000500727;ensembl:ENSP00000500778;ensembl:ENSP00000506767;ensembl:ENSP00000506786;ensembl:ENSP00000507043;ensembl:ENSP00000507266;ensembl:ENSP00000507304;ensembl:ENSP00000507481;ensembl:ENSP00000507604;ensembl:ENSP00000507756;ensembl:ENSP00000507760;ensembl:ENSP00000508156;ensembl:ENSP00000508337;ensembl:ENST00000381134;ensembl:ENST00000438544;ensembl:ENST00000483425;ensembl:ENST00000540563;ensembl:ENST00000545496;ensembl:ENST00000672027;ensembl:ENST00000672097;ensembl:ENST00000672606;ensembl:ENST00000672761;ensembl:ENST00000673032;ensembl:ENST00000681960;ensembl:ENST00000681963;ensembl:ENST00000682184;ensembl:ENST00000682364;ensembl:ENST00000682745;ensembl:ENST00000683071;ensembl:ENST00000683191;ensembl:ENST00000683290;ensembl:ENST00000683677;ensembl:ENST00000683854;ensembl:ENST00000683958;ensembl:ENST00000684045;ensembl:ENST00000684077;ensembl:ENST00000684117;ensembl:ENST00000684364;ensembl:ENST00000684687;ensembl:ENST00000684738;hgnc.symbol:ARSL;ncbigene:415;uniprot:P51690	ENSG00000157399
ENSG00000157426		ensembl:ENSG00000157426;ensembl:ENSP00000205214;ensembl:ENSP00000409656;ensembl:ENSP00000421171;ensembl:ENSP00000421658;ensembl:ENSP00000423760;ensembl:ENSP00000427298;ensembl:ENSP00000473564;ensembl:ENST00000205214;ensembl:ENST00000451613;ensembl:ENST00000502617;ensembl:ENST00000503808;ensembl:ENST00000510012;ensembl:ENST00000510762;ensembl:ENST00000513376;ensembl:ENST00000514745;ensembl:ENST00000514796;ensembl:ENST00000602986;hgnc.symbol:AASDH;ncbigene:132949;uniprot:Q4L235	ENSG00000157426
ENSG00000157593		ensembl:ENSG00000157593;ensembl:ENSP00000377399;ensembl:ENSP00000377401;ensembl:ENSP00000440340;ensembl:ENSP00000443845;ensembl:ENSP00000480681;ensembl:ENSP00000483181;ensembl:ENST00000393810;ensembl:ENST00000393812;ensembl:ENST00000495706;ensembl:ENST00000537814;ensembl:ENST00000538577;ensembl:ENST00000615337;ensembl:ENST00000619636;hgnc.symbol:SLC35B2;ncbigene:347734;uniprot:Q8TB61	ENSG00000157593
ENSG00000157680		ensembl:ENSG00000157680;ensembl:ENSP00000288490;ensembl:ENSP00000392161;ensembl:ENSP00000396078;ensembl:ENSP00000399131;ensembl:ENSP00000479053;ensembl:ENST00000288490;ensembl:ENST00000424189;ensembl:ENST00000446122;ensembl:ENST00000453654;ensembl:ENST00000460662;ensembl:ENST00000470895;ensembl:ENST00000475388;ensembl:ENST00000477835;ensembl:ENST00000483619;ensembl:ENST00000486153;ensembl:ENST00000494390;ensembl:ENST00000497321;ensembl:ENST00000614521;hgnc.symbol:DGKI;ncbigene:9162;uniprot:O75912	ENSG00000157680
ENSG00000157765		ensembl:ENSG00000157765;ensembl:ENSP00000371483;ensembl:ENSP00000423021;ensembl:ENSP00000423038;ensembl:ENSP00000424266;ensembl:ENSP00000425501;ensembl:ENSP00000494094;ensembl:ENST00000382051;ensembl:ENST00000503434;ensembl:ENST00000504570;ensembl:ENST00000507530;ensembl:ENST00000510033;ensembl:ENST00000513204;ensembl:ENST00000645788;hgnc.symbol:SLC34A2;ncbigene:10568;uniprot:O95436	ENSG00000157765
ENSG00000157881		ensembl:ENSG00000157881;ensembl:ENSP00000367727;ensembl:ENSP00000421433;ensembl:ENSP00000423920;ensembl:ENSP00000425668;ensembl:ENSP00000425674;ensembl:ENSP00000425932;ensembl:ENSP00000425977;ensembl:ENST00000378466;ensembl:ENST00000435556;ensembl:ENST00000468002;ensembl:ENST00000471361;ensembl:ENST00000486396;ensembl:ENST00000487804;ensembl:ENST00000491212;ensembl:ENST00000502512;ensembl:ENST00000502770;ensembl:ENST00000505228;ensembl:ENST00000514922;ensembl:ENST00000515423;hgnc.symbol:PANK4;ncbigene:55229;uniprot:Q9NVE7	ENSG00000157881
ENSG00000158006		ensembl:ENSG00000158006;ensembl:ENSP00000363400;ensembl:ENSP00000363402;ensembl:ENSP00000408313;ensembl:ENSP00000411011;ensembl:ENST00000374282;ensembl:ENST00000374284;ensembl:ENST00000439092;ensembl:ENST00000441420;ensembl:ENST00000464540;ensembl:ENST00000476611;ensembl:ENST00000493892;hgnc.symbol:PAFAH2;ncbigene:5051;uniprot:Q99487	ENSG00000158006
ENSG00000158008		ensembl:ENSG00000158008;ensembl:ENSP00000363398;ensembl:ENST00000374280;ensembl:ENST00000470037;ensembl:ENST00000481377;ensembl:ENST00000484339;hgnc.symbol:EXTL1;ncbigene:2134;uniprot:Q92935	ENSG00000158008
ENSG00000158019		ensembl:ENSG00000158019;ensembl:ENSP00000339371;ensembl:ENSP00000343412;ensembl:ENSP00000354699;ensembl:ENSP00000368945;ensembl:ENSP00000368950;ensembl:ENSP00000368953;ensembl:ENSP00000392345;ensembl:ENSP00000474342;ensembl:ENST00000342045;ensembl:ENST00000344773;ensembl:ENST00000361704;ensembl:ENST00000379624;ensembl:ENST00000379629;ensembl:ENST00000379632;ensembl:ENST00000436924;ensembl:ENST00000492702;ensembl:ENST00000496951;ensembl:ENST00000603461;ensembl:ENST00000604932;hgnc.symbol:BABAM2;ncbigene:9577;uniprot:Q9NXR7	ENSG00000158019
ENSG00000158022		ensembl:ENSG00000158022;ensembl:ENSP00000363390;ensembl:ENST00000374272;ensembl:ENST00000483052;hgnc.symbol:TRIM63;ncbigene:84676;uniprot:Q969Q1	ENSG00000158022
ENSG00000158079		ensembl:ENSG00000158079;ensembl:ENSP00000288976;ensembl:ENSP00000364509;ensembl:ENSP00000477817;ensembl:ENSP00000497158;ensembl:ENST00000288976;ensembl:ENST00000375360;ensembl:ENST00000467049;ensembl:ENST00000620992;ensembl:ENST00000650567;hgnc.symbol:PTPDC1;ncbigene:138639;uniprot:A2A3K4	ENSG00000158079
ENSG00000158089		ensembl:ENSG00000158089;ensembl:ENSP00000288988;ensembl:ENSP00000314500;ensembl:ENSP00000385435;ensembl:ENSP00000398723;ensembl:ENSP00000399886;ensembl:ENSP00000406399;ensembl:ENST00000324589;ensembl:ENST00000349752;ensembl:ENST00000406653;ensembl:ENST00000424136;ensembl:ENST00000430167;ensembl:ENST00000455477;ensembl:ENST00000461193;ensembl:ENST00000464038;ensembl:ENST00000475320;ensembl:ENST00000481023;ensembl:ENST00000485468;ensembl:ENST00000486564;ensembl:ENST00000490212;ensembl:ENST00000496397;ensembl:ENST00000498206;hgnc.symbol:GALNT14;ncbigene:79623;uniprot:Q96FL9	ENSG00000158089
ENSG00000158104		ensembl:ENSG00000158104;ensembl:ENSP00000289004;ensembl:ENSP00000441677;ensembl:ENST00000289004;ensembl:ENST00000535114;ensembl:ENST00000542159;ensembl:ENST00000543163;hgnc.symbol:HPD;ncbigene:3242;uniprot:P32754	ENSG00000158104
ENSG00000158125		ensembl:ENSG00000158125;ensembl:ENSP00000368727;ensembl:ENST00000379416;ensembl:ENST00000476043;ensembl:ENST00000491727;hgnc.symbol:XDH;ncbigene:7498;uniprot:P47989	ENSG00000158125
ENSG00000158296		ensembl:ENSG00000158296;ensembl:ENSP00000279027;ensembl:ENSP00000290317;ensembl:ENSP00000361193;ensembl:ENSP00000394217;ensembl:ENSP00000395095;ensembl:ENSP00000397955;ensembl:ENSP00000415852;ensembl:ENSP00000417784;ensembl:ENSP00000419621;ensembl:ENSP00000420177;ensembl:ENST00000279027;ensembl:ENST00000290317;ensembl:ENST00000372121;ensembl:ENST00000413164;ensembl:ENST00000417157;ensembl:ENST00000420568;ensembl:ENST00000450298;ensembl:ENST00000464518;ensembl:ENST00000468915;ensembl:ENST00000472148;ensembl:ENST00000495082;hgnc.symbol:SLC13A3;ncbigene:64849;uniprot:Q8WWT9	ENSG00000158296
