#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
mnxr154367c3	1 MNXM1092518@MNXC3 + 1 WATER@MNXC3 <==> 1 MNXM1107753@MNXC3	ACONTa	MNXR154367	4.2.1.3;4.2.1.4		rheaR:10228;bigg.reaction:ACN_a_m;bigg.reaction:ACONTa;bigg.reaction:ACONTa_1;bigg.reaction:R_ACN_a_m;bigg.reaction:R_ACONTa;bigg.reaction:R_ACONTa_1;bigg.reaction:R_r0317;bigg.reaction:r0317;biggR:ACN_a_m;biggR:ACONTa;biggR:ACONTa_1;biggR:R_ACN_a_m;biggR:R_ACONTa;biggR:R_ACONTa_1;biggR:R_r0317;biggR:r0317;kegg.reaction:R01325;keggR:R01325;metacyc.reaction:ACONITATEDEHYDR-RXN;metacycR:ACONITATEDEHYDR-RXN;rhea:10228;rhea:10229;rhea:10230;rhea:10231;rheaR:10229;rheaR:10230;rheaR:10231;sabiork.reaction:268;sabiorkR:268;seed.reaction:rxn00974;seed.reaction:rxn19039;seed.reaction:rxn30619;seed.reaction:rxn31223;seed.reaction:rxn33227;seed.reaction:rxn33231;seedR:rxn00974;seedR:rxn19039;seedR:rxn30619;seedR:rxn31223;seedR:rxn33227;seedR:rxn33231
mnxr182405c2c3	1 MNXM1105810@MNXC2 + 1 MNXM73@MNXC3 --> 1 MNXM1107898@MNXC3 + 1 MNXM23@MNXC3	FRUpts2	MNXR182405			seedR:rxn37578;bigg.reaction:FRUpts2;bigg.reaction:FRUpts2pp;bigg.reaction:R_FRUpts2;bigg.reaction:R_FRUpts2pp;biggR:FRUpts2;biggR:FRUpts2pp;biggR:R_FRUpts2;biggR:R_FRUpts2pp;seed.reaction:rxn37578
mnxr188131c3c2	1 MNXM1105858@MNXC3 + 1 MNXM23@MNXC3 <-- 1 MNXM1137670@MNXC2 + 1 MNXM73@MNXC3	GLCpts	MNXR188131			seedR:rxn05226;bigg.reaction:GLCpts;bigg.reaction:GLCptspp;bigg.reaction:R_GLCpts;bigg.reaction:R_GLCptspp;biggR:GLCpts;biggR:GLCptspp;biggR:R_GLCpts;biggR:R_GLCptspp;seed.reaction:rxn05226;seed.reaction:rxn08612;seedR:rxn08612
mnxr188337c3	1 MNXM1104266@MNXC3 + 1 MNXM69@MNXC3 + 1 WATER@MNXC3 --> 1 MNXM1107192@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM727276@MNXC3	MALS	MNXR188337	2.3.3.9;4.1.3.2		rheaR:18181;bigg.reaction:MALS;bigg.reaction:MALSh;bigg.reaction:MALSm;bigg.reaction:MALSp;bigg.reaction:R_MALS;bigg.reaction:R_MALSh;bigg.reaction:R_MALSm;bigg.reaction:R_MALSp;biggR:MALS;biggR:MALSh;biggR:MALSm;biggR:MALSp;biggR:R_MALS;biggR:R_MALSh;biggR:R_MALSm;biggR:R_MALSp;kegg.reaction:R00472;keggR:R00472;metacyc.reaction:MALSYN-RXN;metacycR:MALSYN-RXN;rhea:18181;rhea:18182;rhea:18183;rhea:18184;rheaR:18182;rheaR:18183;rheaR:18184;sabiork.reaction:152;sabiorkR:152;seed.reaction:rxn00330;seed.reaction:rxn20162;seed.reaction:rxn33881;seed.reaction:rxn34243;seed.reaction:rxn34244;seedR:rxn00330;seedR:rxn20162;seedR:rxn33881;seedR:rxn34243;seedR:rxn34244
mnxr188625c3	1 MNXM10@MNXC3 + 1 MNXM1104266@MNXC3 + 1 MNXM13@MNXC3 <-- 1 MNXM23@MNXC3 + 1 MNXM727276@MNXC3 + 1 MNXM8@MNXC3	PDH	MNXR188625	1.2.1;1.2.1.-;1.2.1.104;1.2.1.51;1.2.1.M10;1.2.4.1;1.2.4.2;1.2.4.4;1.8.1.4;2.3.1.12;2.3.1.168;2.3.1.61		rheaR:28042;bigg.reaction:PDH;bigg.reaction:PDHapi;bigg.reaction:PDHm;bigg.reaction:R_PDH;bigg.reaction:R_PDHapi;bigg.reaction:R_PDHm;biggR:PDH;biggR:PDHapi;biggR:PDHm;biggR:R_PDH;biggR:R_PDHapi;biggR:R_PDHm;kegg.reaction:R00209;keggR:R00209;metacyc.reaction:PYRUVDEH-RXN;metacycR:PYRUVDEH-RXN;rhea:28042;rhea:28043;rhea:28044;rhea:28045;rheaR:28043;rheaR:28044;rheaR:28045;sabiork.reaction:523;sabiorkR:523;seed.reaction:rxn00154;seed.reaction:rxn20656;seed.reaction:rxn30418;seedR:rxn00154;seedR:rxn20656;seedR:rxn30418
mnxr188637c3	1 MNXM1104266@MNXC3 + 1 MNXM39@MNXC3 <-- 1 MNXM23@MNXC3 + 1 MNXM727276@MNXC3	PFL	MNXR188637	2.3.1.54		rheaR:11844;bigg.reaction:PFL;bigg.reaction:PFLACTm;bigg.reaction:PFLh;bigg.reaction:R_PFL;bigg.reaction:R_PFLACTm;bigg.reaction:R_PFLh;biggR:PFL;biggR:PFLACTm;biggR:PFLh;biggR:R_PFL;biggR:R_PFLACTm;biggR:R_PFLh;kegg.reaction:R00212;keggR:R00212;metacyc.reaction:PYRUVFORMLY-RXN;metacycR:PYRUVFORMLY-RXN;rhea:11844;rhea:11845;rhea:11846;rhea:11847;rheaR:11845;rheaR:11846;rheaR:11847;sabiork.reaction:146;sabiorkR:146;seed.reaction:rxn00157;seed.reaction:rxn28121;seed.reaction:rxn34258;seedR:rxn00157;seedR:rxn28121;seedR:rxn34258
mnxr188641c3	1 MNXM1104491@MNXC3 + 1 WATER@MNXC3 --> 1 MNXM1@MNXC3 + 1 MNXM734080@MNXC3	PGL	MNXR188641	3.1.1.31		rheaR:12556;bigg.reaction:PGL;bigg.reaction:PGLc;bigg.reaction:PGLer;bigg.reaction:PGLg;bigg.reaction:PGLh;bigg.reaction:R_PGL;bigg.reaction:R_PGLc;bigg.reaction:R_PGLer;bigg.reaction:R_PGLg;bigg.reaction:R_PGLh;biggR:PGL;biggR:PGLc;biggR:PGLer;biggR:PGLg;biggR:PGLh;biggR:R_PGL;biggR:R_PGLc;biggR:R_PGLer;biggR:R_PGLg;biggR:R_PGLh;kegg.reaction:R02035;keggR:R02035;metacyc.reaction:6PGLUCONOLACT-RXN;metacycR:6PGLUCONOLACT-RXN;rhea:12556;rhea:12557;rhea:12558;rhea:12559;rheaR:12557;rheaR:12558;rheaR:12559;sabiork.reaction:109;sabiorkR:109;seed.reaction:rxn01476;seed.reaction:rxn19017;seed.reaction:rxn19018;seedR:rxn01476;seedR:rxn19017;seedR:rxn19018
mnxr188714c3	1 MNXM1104266@MNXC3 + 1 MNXM9@MNXC3 <==> 1 MNXM280@MNXC3 + 1 MNXM727276@MNXC3	PTAr	MNXR188714	2.3.1.19;2.3.1.8		rheaR:19521;bigg.reaction:PTAr;bigg.reaction:PTArh;bigg.reaction:PTArm;bigg.reaction:R_PTAr;bigg.reaction:R_PTArh;bigg.reaction:R_PTArm;biggR:PTAr;biggR:PTArh;biggR:PTArm;biggR:R_PTAr;biggR:R_PTArh;biggR:R_PTArm;kegg.reaction:R00230;keggR:R00230;metacyc.reaction:PHOSACETYLTRANS-RXN;metacycR:PHOSACETYLTRANS-RXN;rhea:19521;rhea:19522;rhea:19523;rhea:19524;rheaR:19522;rheaR:19523;rheaR:19524;sabiork.reaction:72;sabiorkR:72;seed.reaction:rxn00173;seed.reaction:rxn20541;seed.reaction:rxn28067;seed.reaction:rxn28068;seed.reaction:rxn34298;seedR:rxn00173;seedR:rxn20541;seedR:rxn28067;seedR:rxn28068;seedR:rxn34298
mnxr188878c3	1 MNXM1104774@MNXC3 + 1 MNXM40333@MNXC3 + 1 MNXM9@MNXC3 <==> 1 MNXM25@MNXC3 + 1 MNXM3@MNXC3 + 1 MNXM727276@MNXC3	SUCOAS	MNXR188878	6.2.1.5		rheaR:17661;bigg.reaction:R_SUCLm;bigg.reaction:R_SUCOAS;bigg.reaction:R_SUCOASm;bigg.reaction:SUCLm;bigg.reaction:SUCOAS;bigg.reaction:SUCOASm;biggR:R_SUCLm;biggR:R_SUCOAS;biggR:R_SUCOASm;biggR:SUCLm;biggR:SUCOAS;biggR:SUCOASm;kegg.reaction:R00405;keggR:R00405;metacyc.reaction:SUCCCOASYN-RXN;metacycR:SUCCCOASYN-RXN;rhea:17661;rhea:17662;rhea:17663;rhea:17664;rheaR:17662;rheaR:17663;rheaR:17664;sabiork.reaction:260;sabiorkR:260;seed.reaction:rxn00285;seed.reaction:rxn28991;seedR:rxn00285;seedR:rxn28991
mnxr189850c3	1 MNXM1104056@MNXC3 <==> 1 MNXM145@MNXC3 + 2 MNXM1@MNXC3	RPI	MNXR189850	5.3.1.6		keggR:R01056;bigg.reaction:RPI;bigg.reaction:RPIg;bigg.reaction:RPIh;bigg.reaction:R_RPI;bigg.reaction:R_RPIg;bigg.reaction:R_RPIh;bigg.reaction:R_r0249;bigg.reaction:r0249;biggR:RPI;biggR:RPIg;biggR:RPIh;biggR:R_RPI;biggR:R_RPIg;biggR:R_RPIh;biggR:R_r0249;biggR:r0249;kegg.reaction:R01056;seed.reaction:rxn00777;seed.reaction:rxn15114;seed.reaction:rxn28141;seed.reaction:rxn34267;seed.reaction:rxn38284;seedR:rxn00777;seedR:rxn15114;seedR:rxn28141;seedR:rxn34267;seedR:rxn38284
mnxr190509c3	1 MNXM10@MNXC3 + 1 MNXM1104266@MNXC3 + 1 MNXM1@MNXC3 <==> 1 MNXM727276@MNXC3 + 1 MNXM75@MNXC3 + 1 MNXM8@MNXC3	ACALD	MNXR190509	1.2.1.10;1.2.1.57		rheaR:23288;bigg.reaction:ACALD;bigg.reaction:ACALDh;bigg.reaction:R_ACALD;bigg.reaction:R_ACALDh;biggR:ACALD;biggR:ACALDh;biggR:R_ACALD;biggR:R_ACALDh;kegg.reaction:R00228;keggR:R00228;metacyc.reaction:ACETALD-DEHYDROG-RXN;metacycR:ACETALD-DEHYDROG-RXN;rhea:23288;rhea:23289;rhea:23290;rhea:23291;rheaR:23289;rheaR:23290;rheaR:23291;sabiork.reaction:163;sabiorkR:163;seed.reaction:rxn00171;seed.reaction:rxn27656;seed.reaction:rxn32710;seed.reaction:rxn32711;seedR:rxn00171;seedR:rxn27656;seedR:rxn32710;seedR:rxn32711
mnxr190634c3	1 MNXM10@MNXC3 + 1 MNXM1104774@MNXC3 + 1 MNXM13@MNXC3 <-- 1 MNXM20@MNXC3 + 1 MNXM727276@MNXC3 + 1 MNXM8@MNXC3	AKGDH	MNXR190634	1.2.1.105;1.2.1.52;1.2.1.M9;1.2.4.2;1.2.4.4;1.8.1.4;2.3.1.168;2.3.1.61		rheaR:27786;bigg.reaction:AKGDH;bigg.reaction:AKGDm;bigg.reaction:R_AKGDH;bigg.reaction:R_AKGDm;biggR:AKGDH;biggR:AKGDm;biggR:R_AKGDH;biggR:R_AKGDm;kegg.reaction:R08549;keggR:R08549;metacyc.reaction:2OXOGLUTARATEDEH-RXN;metacycR:2OXOGLUTARATEDEH-RXN;rhea:27786;rhea:27787;rhea:27788;rhea:27789;rheaR:27787;rheaR:27788;rheaR:27789;sabiork.reaction:8163;sabiorkR:8163;seed.reaction:rxn08094;seed.reaction:rxn17745;seedR:rxn08094;seedR:rxn17745
mnxr190844c3	1 MNXM1104266@MNXC3 + 1 MNXM46@MNXC3 + 1 WATER@MNXC3 --> 1 MNXM1107753@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM727276@MNXC3	CS	MNXR190844	2.3.3.1;2.3.3.14;2.3.3.16;2.3.3.3;4.1.3.7		rheaR:16845;bigg.reaction:CS;bigg.reaction:CSm;bigg.reaction:CSp;bigg.reaction:R_CS;bigg.reaction:R_CSm;bigg.reaction:R_CSp;biggR:CS;biggR:CSm;biggR:CSp;biggR:R_CS;biggR:R_CSm;biggR:R_CSp;kegg.reaction:R00351;keggR:R00351;metacyc.reaction:CITSYN-RXN;metacyc.reaction:RXN-14905;metacycR:CITSYN-RXN;metacycR:RXN-14905;rhea:16845;rhea:16846;rhea:16847;rhea:16848;rheaR:16846;rheaR:16847;rheaR:16848;sabiork.reaction:267;sabiorkR:267;seed.reaction:rxn00256;seed.reaction:rxn19316;seed.reaction:rxn27765;seed.reaction:rxn32388;seed.reaction:rxn34204;seedR:rxn00256;seedR:rxn19316;seedR:rxn27765;seedR:rxn32388;seedR:rxn34204
mnxr191121c3	1 MNXM13@MNXC3 + 1 MNXM20@MNXC3 + 1 MNXM738702@MNXC3 <==> 1 MNXM5@MNXC3 + 1 MNXM89661@MNXC3	ICDHyr	MNXR191121	1.1.1.42		keggR:R00267;bigg.reaction:ICDHhr;bigg.reaction:ICDHym;bigg.reaction:ICDHyp;bigg.reaction:ICDHyr;bigg.reaction:R_ICDHhr;bigg.reaction:R_ICDHym;bigg.reaction:R_ICDHyp;bigg.reaction:R_ICDHyr;biggR:ICDHhr;biggR:ICDHym;biggR:ICDHyp;biggR:ICDHyr;biggR:R_ICDHhr;biggR:R_ICDHym;biggR:R_ICDHyp;biggR:R_ICDHyr;kegg.reaction:R00267;sabiork.reaction:269;sabiorkR:269;seed.reaction:rxn00198;seed.reaction:rxn30399;seed.reaction:rxn30400;seed.reaction:rxn33806;seedR:rxn00198;seedR:rxn30399;seedR:rxn30400;seedR:rxn33806
mnxr191123c3	1 MNXM25@MNXC3 + 1 MNXM69@MNXC3 <-- 1 MNXM89661@MNXC3	ICL	MNXR191123	4.1.3.1		keggR:R00479;bigg.reaction:ICL;bigg.reaction:ICL_1;bigg.reaction:ICL_x;bigg.reaction:R_ICL;bigg.reaction:R_ICL_1;bigg.reaction:R_ICL_x;biggR:ICL;biggR:ICL_1;biggR:ICL_x;biggR:R_ICL;biggR:R_ICL_1;biggR:R_ICL_x;kegg.reaction:R00479;sabiork.reaction:911;sabiorkR:911;seed.reaction:rxn00336;seed.reaction:rxn33532;seed.reaction:rxn33534;seed.reaction:rxn33880;seedR:rxn00336;seedR:rxn33532;seedR:rxn33534;seedR:rxn33880
mnxr191159c3	1 MNXM1108073@MNXC3 + 1 MNXM40333@MNXC3 <==> 1 MNXM3@MNXC3 + 1 MNXM727604@MNXC3	PGK	MNXR191159	2.7.2.10;2.7.2.3		rheaR:14801;bigg.reaction:PGK;bigg.reaction:PGKf;bigg.reaction:PGKg;bigg.reaction:PGKh;bigg.reaction:PGKm;bigg.reaction:R_PGK;bigg.reaction:R_PGKf;bigg.reaction:R_PGKg;bigg.reaction:R_PGKh;bigg.reaction:R_PGKm;biggR:PGK;biggR:PGKf;biggR:PGKg;biggR:PGKh;biggR:PGKm;biggR:R_PGK;biggR:R_PGKf;biggR:R_PGKg;biggR:R_PGKh;biggR:R_PGKm;kegg.reaction:R01512;keggR:R01512;metacyc.reaction:PHOSGLYPHOS-RXN;metacycR:PHOSGLYPHOS-RXN;rhea:14801;rhea:14802;rhea:14803;rhea:14804;rheaR:14802;rheaR:14803;rheaR:14804;sabiork.reaction:7644;sabiorkR:7644;seed.reaction:rxn01100;seed.reaction:rxn20544;seed.reaction:rxn35241;seed.reaction:rxn38256;seed.reaction:rxn38257;seedR:rxn01100;seedR:rxn20544;seedR:rxn35241;seedR:rxn38256;seedR:rxn38257
mnxr191427c3	1 MNXM1092518@MNXC3 + 1 WATER@MNXC3 <==> 1 MNXM89661@MNXC3	ACONTb	MNXR191427	4.2.1.3		keggR:R01900;bigg.reaction:ACN_b_m;bigg.reaction:ACONTb;bigg.reaction:ACONTb_1;bigg.reaction:R_ACN_b_m;bigg.reaction:R_ACONTb;bigg.reaction:R_ACONTb_1;bigg.reaction:R_r0426;bigg.reaction:r0426;biggR:ACN_b_m;biggR:ACONTb;biggR:ACONTb_1;biggR:R_ACN_b_m;biggR:R_ACONTb;biggR:R_ACONTb_1;biggR:R_r0426;biggR:r0426;kegg.reaction:R01900;sabiork.reaction:273;sabiorkR:273;seed.reaction:rxn01388;seed.reaction:rxn32587;seed.reaction:rxn32588;seed.reaction:rxn32589;seed.reaction:rxn34304;seedR:rxn01388;seedR:rxn32587;seedR:rxn32588;seedR:rxn32589;seedR:rxn34304
mnxr191975c3	1 MNXM1105858@MNXC3 <==> 1 MNXM1107898@MNXC3	PGI	MNXR191975	5.3.1.9		keggR:R00771;bigg.reaction:PGI;bigg.reaction:PGI_h;bigg.reaction:R_PGI;bigg.reaction:R_PGI_h;biggR:PGI;biggR:PGI_h;biggR:R_PGI;biggR:R_PGI_h;kegg.reaction:R00771;metacyc.reaction:PGLUCISOM-RXN;metacycR:PGLUCISOM-RXN;seed.reaction:rxn00558;seed.reaction:rxn33838;seed.reaction:rxn34259;seed.reaction:rxn37760;seedR:rxn00558;seedR:rxn33838;seedR:rxn34259;seedR:rxn37760
mnxr192434c3	1 MNXM1104491@MNXC3 + 1 MNXM1@MNXC3 + 1 MNXM738702@MNXC3 <==> 1 MNXM1105858@MNXC3 + 1 MNXM5@MNXC3	G6PDH2r	MNXR192434	1.1.1.363;1.1.1.47;1.1.1.49		rheaR:15841;bigg.reaction:G6PDH2c;bigg.reaction:G6PDH2er;bigg.reaction:G6PDH2r;bigg.reaction:R_G6PDH2c;bigg.reaction:R_G6PDH2er;bigg.reaction:R_G6PDH2r;biggR:G6PDH2c;biggR:G6PDH2er;biggR:G6PDH2r;biggR:R_G6PDH2c;biggR:R_G6PDH2er;biggR:R_G6PDH2r;kegg.reaction:R00835;keggR:R00835;metacyc.reaction:GLU6PDEHYDROG-RXN;metacycR:GLU6PDEHYDROG-RXN;rhea:15841;rhea:15842;rhea:15843;rhea:15844;rheaR:15842;rheaR:15843;rheaR:15844;sabiork.reaction:1176;sabiork.reaction:6509;sabiorkR:1176;sabiorkR:6509;seed.reaction:rxn00604;seed.reaction:rxn30383;seed.reaction:rxn34218;seedR:rxn00604;seedR:rxn30383;seedR:rxn34218
mnxr192550c2b	1 MNXM1105810@MNXC2 --> 1 MNXM1105810@BOUNDARY	EX_fru_e	MNXR192550			seedR:rxn28572;bigg.reaction:EX_fru_e;bigg.reaction:FRUt1r;bigg.reaction:FRUtex;bigg.reaction:R_EX_fru_e;bigg.reaction:R_FRUt1r;bigg.reaction:R_FRUtex;biggR:EX_fru_e;biggR:FRUt1r;biggR:FRUtex;biggR:R_EX_fru_e;biggR:R_FRUt1r;biggR:R_FRUtex;sabiork.reaction:14312;sabiorkR:14312;seed.reaction:rxn28572;seed.reaction:rxn38735;seedR:rxn38735
mnxr195422c2b	1 MNXM1137670@MNXC2 <==> 1 MNXM1137670@BOUNDARY	EX_glc__D_e	MNXR195422			rheaR:60376;bigg.reaction:EX_glc__D_e;bigg.reaction:GLCMter;bigg.reaction:GLCt1;bigg.reaction:GLCt_x;bigg.reaction:GLCter;bigg.reaction:GLCtex;bigg.reaction:GLCtg;bigg.reaction:GLCtly;bigg.reaction:GLCtv;bigg.reaction:R_EX_glc__D_e;bigg.reaction:R_GLCMter;bigg.reaction:R_GLCt1;bigg.reaction:R_GLCt_x;bigg.reaction:R_GLCter;bigg.reaction:R_GLCtex;bigg.reaction:R_GLCtg;bigg.reaction:R_GLCtly;bigg.reaction:R_GLCtv;biggR:EX_glc__D_e;biggR:GLCMter;biggR:GLCt1;biggR:GLCt_x;biggR:GLCter;biggR:GLCtex;biggR:GLCtg;biggR:GLCtly;biggR:GLCtv;biggR:R_EX_glc__D_e;biggR:R_GLCMter;biggR:R_GLCt1;biggR:R_GLCt_x;biggR:R_GLCter;biggR:R_GLCtex;biggR:R_GLCtg;biggR:R_GLCtly;biggR:R_GLCtv;metacyc.reaction:TRANS-RXN0-574;metacycR:TRANS-RXN0-574;rhea:60376;rhea:60377;rhea:60378;rhea:60379;rheaR:60377;rheaR:60378;rheaR:60379;sabiork.reaction:601;sabiork.reaction:7002;sabiorkR:601;sabiorkR:7002;seed.reaction:rxn08617;seed.reaction:rxn09679;seed.reaction:rxn09875;seedR:rxn08617;seedR:rxn09679;seedR:rxn09875
mnxr95212c2b	1 MNXM75@MNXC2 --> 1 MNXM75@BOUNDARY	EX_acald_e	MNXR95212			seedR:rxn08032;bigg.reaction:ACALDt;bigg.reaction:ACALDtex;bigg.reaction:ACALDtm;bigg.reaction:ACALDtpp;bigg.reaction:ACALDtr;bigg.reaction:ACALDtx;bigg.reaction:EX_acald_e;bigg.reaction:R_ACALDt;bigg.reaction:R_ACALDtex;bigg.reaction:R_ACALDtm;bigg.reaction:R_ACALDtpp;bigg.reaction:R_ACALDtr;bigg.reaction:R_ACALDtx;bigg.reaction:R_EX_acald_e;biggR:ACALDt;biggR:ACALDtex;biggR:ACALDtm;biggR:ACALDtpp;biggR:ACALDtr;biggR:ACALDtx;biggR:EX_acald_e;biggR:R_ACALDt;biggR:R_ACALDtex;biggR:R_ACALDtm;biggR:R_ACALDtpp;biggR:R_ACALDtr;biggR:R_ACALDtx;biggR:R_EX_acald_e;seed.reaction:rxn08032;seed.reaction:rxn08033;seed.reaction:rxn09700;seed.reaction:rxn13212;seed.reaction:rxn34463;seedR:rxn08033;seedR:rxn09700;seedR:rxn13212;seedR:rxn34463
mnxr95212c2c3	1 MNXM75@MNXC2 <==> 1 MNXM75@MNXC3	ACALDt	MNXR95212			seedR:rxn08032;bigg.reaction:ACALDt;bigg.reaction:ACALDtex;bigg.reaction:ACALDtm;bigg.reaction:ACALDtpp;bigg.reaction:ACALDtr;bigg.reaction:ACALDtx;bigg.reaction:EX_acald_e;bigg.reaction:R_ACALDt;bigg.reaction:R_ACALDtex;bigg.reaction:R_ACALDtm;bigg.reaction:R_ACALDtpp;bigg.reaction:R_ACALDtr;bigg.reaction:R_ACALDtx;bigg.reaction:R_EX_acald_e;biggR:ACALDt;biggR:ACALDtex;biggR:ACALDtm;biggR:ACALDtpp;biggR:ACALDtr;biggR:ACALDtx;biggR:EX_acald_e;biggR:R_ACALDt;biggR:R_ACALDtex;biggR:R_ACALDtm;biggR:R_ACALDtpp;biggR:R_ACALDtr;biggR:R_ACALDtx;biggR:R_EX_acald_e;seed.reaction:rxn08032;seed.reaction:rxn08033;seed.reaction:rxn09700;seed.reaction:rxn13212;seed.reaction:rxn34463;seedR:rxn08033;seedR:rxn09700;seedR:rxn13212;seedR:rxn34463
mnxr95269c3	1 MNXM26@MNXC3 + 1 MNXM3@MNXC3 <==> 1 MNXM280@MNXC3 + 1 MNXM40333@MNXC3	ACKr	MNXR95269	2.7.2.1;2.7.2.15;2.7.2.2		rheaR:11352;bigg.reaction:ACKr;bigg.reaction:ACKrh;bigg.reaction:ACKrm;bigg.reaction:R_ACKr;bigg.reaction:R_ACKrh;bigg.reaction:R_ACKrm;biggR:ACKr;biggR:ACKrh;biggR:ACKrm;biggR:R_ACKr;biggR:R_ACKrh;biggR:R_ACKrm;kegg.reaction:R00315;keggR:R00315;metacyc.reaction:ACETATEKIN-RXN;metacycR:ACETATEKIN-RXN;rhea:11352;rhea:11353;rhea:11354;rhea:11355;rheaR:11353;rheaR:11354;rheaR:11355;sabiork.reaction:71;sabiorkR:71;seed.reaction:rxn00225;seed.reaction:rxn27661;seed.reaction:rxn27662;seed.reaction:rxn34299;seedR:rxn00225;seedR:rxn27661;seedR:rxn27662;seedR:rxn34299
mnxr95429c2c3	1 MNXM01@MNXC2 + 1 MNXM26@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM26@MNXC3	ACt2r	MNXR95429	2.A.1.13.-		seedR:rxn05488;bigg.reaction:ACt2ipp;bigg.reaction:ACt2m;bigg.reaction:ACt2r;bigg.reaction:ACt2rpp;bigg.reaction:R_ACt2ipp;bigg.reaction:R_ACt2m;bigg.reaction:R_ACt2r;bigg.reaction:R_ACt2rpp;biggR:ACt2ipp;biggR:ACt2m;biggR:ACt2r;biggR:ACt2rpp;biggR:R_ACt2ipp;biggR:R_ACt2m;biggR:R_ACt2r;biggR:R_ACt2rpp;metacyc.reaction:TRANS-RXN0-571;metacycR:TRANS-RXN0-571;seed.reaction:rxn05488;seed.reaction:rxn08061;seedR:rxn08061
mnxr95450c3	1 MNXM3@MNXC3 + 1 MNXM728294@MNXC3 <==> 2 MNXM40333@MNXC3	ADK1	MNXR95450	2.7.4.10;2.7.4.3;2.7.4.4;2.7.4.8		rheaR:12973;bigg.reaction:ADK1;bigg.reaction:ADK1g;bigg.reaction:ADK1m;bigg.reaction:ATAMh;bigg.reaction:R_ADK1;bigg.reaction:R_ADK1g;bigg.reaction:R_ADK1m;bigg.reaction:R_ATAMh;biggR:ADK1;biggR:ADK1g;biggR:ADK1m;biggR:ATAMh;biggR:R_ADK1;biggR:R_ADK1g;biggR:R_ADK1m;biggR:R_ATAMh;kegg.reaction:R00127;keggR:R00127;metacyc.reaction:ADENYL-KIN-RXN;metacycR:ADENYL-KIN-RXN;rhea:12973;rhea:12974;rhea:12975;rhea:12976;rheaR:12974;rheaR:12975;rheaR:12976;sabiork.reaction:82;sabiorkR:82;seed.reaction:rxn00097;seed.reaction:rxn27684;seed.reaction:rxn27685;seedR:rxn00097;seedR:rxn27684;seedR:rxn27685
mnxr95661c2c3	1 MNXM01@MNXC2 + 1 MNXM20@MNXC2 <==> 1 MNXM01@MNXC3 + 1 MNXM20@MNXC3	AKGt2r	MNXR95661	2.A.1.6.-		rheaR:29011;bigg.reaction:AKGt2n;bigg.reaction:AKGt2r;bigg.reaction:AKGt2rpp;bigg.reaction:R_AKGt2n;bigg.reaction:R_AKGt2r;bigg.reaction:R_AKGt2rpp;biggR:AKGt2n;biggR:AKGt2r;biggR:AKGt2rpp;biggR:R_AKGt2n;biggR:R_AKGt2r;biggR:R_AKGt2rpp;metacyc.reaction:TRANS-RXN-23;metacycR:TRANS-RXN-23;rhea:29011;rhea:29012;rhea:29013;rhea:29014;rheaR:29012;rheaR:29013;rheaR:29014;seed.reaction:rxn05493;seed.reaction:rxn08095;seed.reaction:rxn09827;seedR:rxn05493;seedR:rxn08095;seedR:rxn09827
mnxr95663c2b	1 MNXM20@MNXC2 --> 1 MNXM20@BOUNDARY	EX_akg_e	MNXR95663			seedR:rxn08096;bigg.reaction:AKGt;bigg.reaction:AKGtc;bigg.reaction:AKGtex;bigg.reaction:AKGtm;bigg.reaction:AKGtp;bigg.reaction:EX_akg_e;bigg.reaction:R_AKGt;bigg.reaction:R_AKGtc;bigg.reaction:R_AKGtex;bigg.reaction:R_AKGtm;bigg.reaction:R_AKGtp;bigg.reaction:R_EX_akg_e;bigg.reaction:R_SK_akg_c;bigg.reaction:SK_akg_c;biggR:AKGt;biggR:AKGtc;biggR:AKGtex;biggR:AKGtm;biggR:AKGtp;biggR:EX_akg_e;biggR:R_AKGt;biggR:R_AKGtc;biggR:R_AKGtex;biggR:R_AKGtm;biggR:R_AKGtp;biggR:R_EX_akg_e;biggR:R_SK_akg_c;biggR:SK_akg_c;sabiork.reaction:13794;sabiorkR:13794;seed.reaction:rxn08096;seed.reaction:rxn10923;seed.reaction:rxn13220;seed.reaction:rxn30603;seed.reaction:rxn31174;seed.reaction:rxn33711;seedR:rxn10923;seedR:rxn13220;seedR:rxn30603;seedR:rxn31174;seedR:rxn33711
