#MetaNetX/TSV/reactions.tsv 1.1
#ID	equation	source	mnxr_ID	classifs	pathways	xrefs
H2SO	1 M_h2s@c + 2 M_o2@c --> 2 M_h@c + 1 M_so4@c	H2SO				bigg:H2SO;mnx:MNXR100493;seed:rxn08688
H2St1pp	1 M_h2s@c --> 1 M_h2s@p	H2St1pp				bigg:H2St1pp;biocyc:META:TRANS-RXN-310;mnx:MNXR100494;seed:rxn08689;seed:rxn08690;seed:rxn10541
H2Stex	1 M_h2s@e <==> 1 M_h2s@p	H2Stex				bigg:H2Stex;biocyc:META:TRANS-RXN-310;mnx:MNXR100494;seed:rxn08689;seed:rxn08690;seed:rxn10541
H2tex	1 M_h2@e <==> 1 M_h2@p	H2tex				bigg:H2tex;mnx:MNXR100495;seed:rxn08691;seed:rxn08692;seed:rxn10542
H2tpp	1 M_h2@p <==> 1 M_h2@c	H2tpp				bigg:H2tpp;mnx:MNXR100495;seed:rxn08691;seed:rxn08692;seed:rxn10542
HACD1	1 M_aacoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3hbcoa@c + 1 M_nad@c	HACD1		1.1.1.35		bigg:HACD1;biocyc:META:RXN-11662;kegg:R01975;mnx:MNXR100541;reactome:R-ATH-77312;reactome:R-BTA-77312;reactome:R-CEL-77312;reactome:R-CFA-77312;reactome:R-DDI-77312;reactome:R-DRE-77312;reactome:R-GGA-77312;reactome:R-HSA-77312;reactome:R-MMU-77312;reactome:R-OSA-77312;reactome:R-RNO-77312;reactome:R-SSC-77312;reactome:R-TGU-77312;reactome:R-XTR-77312;rhea:30799;rhea:30800;rhea:30801;rhea:30802;sabiork:2018;seed:rxn01451
HACD2	1 M_3ohcoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3hhcoa@c + 1 M_nad@c	HACD2		1.1.1.211;1.1.1.35		bigg:HACD2;biocyc:META:RXN-12570;kegg:R04748;mnx:MNXR100543;reactome:R-ATH-77323;reactome:R-BTA-77323;reactome:R-CEL-77323;reactome:R-CFA-77323;reactome:R-DDI-77323;reactome:R-DRE-77323;reactome:R-GGA-77323;reactome:R-HSA-77323;reactome:R-MMU-77323;reactome:R-OSA-77323;reactome:R-RNO-77323;reactome:R-SSC-77323;reactome:R-TGU-77323;reactome:R-XTR-77323;rhea:31143;rhea:31144;rhea:31145;rhea:31146;sabiork:4404;seed:rxn03249
HACD3	1 M_3oocoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3hocoa@c + 1 M_nad@c	HACD3		1.1.1.211;1.1.1.35		bigg:HACD3;kegg:R04745;mnx:MNXR100544;reactome:R-ATH-77331;reactome:R-BTA-77331;reactome:R-CEL-77331;reactome:R-CFA-77331;reactome:R-DDI-77331;reactome:R-DRE-77331;reactome:R-GGA-77331;reactome:R-HSA-77331;reactome:R-MMU-77331;reactome:R-OSA-77331;reactome:R-RNO-77331;reactome:R-SSC-77331;reactome:R-TGU-77331;reactome:R-XTR-77331;rhea:31195;rhea:31196;rhea:31197;rhea:31198;sabiork:4401;seed:rxn03246
HACD4	1 M_3odcoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3hdcoa@c + 1 M_nad@c	HACD4		1.1.1.211;1.1.1.35		bigg:HACD4;biocyc:META:RXN-12490;kegg:R04743;mnx:MNXR100545;reactome:R-ATH-77342;reactome:R-BTA-77342;reactome:R-CEL-77342;reactome:R-CFA-77342;reactome:R-DDI-77342;reactome:R-DRE-77342;reactome:R-GGA-77342;reactome:R-HSA-77342;reactome:R-MMU-77342;reactome:R-OSA-77342;reactome:R-RNO-77342;reactome:R-SSC-77342;reactome:R-TGU-77342;reactome:R-XTR-77342;rhea:31187;rhea:31188;rhea:31189;rhea:31190;sabiork:4399;seed:rxn03244
HACD5	1 M_3oddcoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3hddcoa@c + 1 M_nad@c	HACD5		1.1.1.211;1.1.1.35		bigg:HACD5;kegg:R04741;mnx:MNXR100546;reactome:R-ATH-77254;reactome:R-BTA-77254;reactome:R-CEL-77254;reactome:R-CFA-77254;reactome:R-DDI-77254;reactome:R-DRE-77254;reactome:R-GGA-77254;reactome:R-HSA-77254;reactome:R-MMU-77254;reactome:R-OSA-77254;reactome:R-RNO-77254;reactome:R-SSC-77254;reactome:R-TGU-77254;reactome:R-XTR-77254;rhea:31179;rhea:31180;rhea:31181;rhea:31182;seed:rxn03242
HACD6	1 M_3otdcoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3htdcoa@c + 1 M_nad@c	HACD6		1.1.1.211;1.1.1.35		bigg:HACD6;biocyc:META:RXN-12507;kegg:R04739;mnx:MNXR100547;reactome:R-BTA-77283;reactome:R-CEL-77283;reactome:R-CFA-77283;reactome:R-DME-77283;reactome:R-GGA-77283;reactome:R-HSA-77283;reactome:R-MMU-77283;reactome:R-RNO-77283;reactome:R-SSC-77283;reactome:R-TGU-77283;reactome:R-XTR-77283;rhea:31167;rhea:31168;rhea:31169;rhea:31170;sabiork:4395;seed:rxn06777
HACD7	1 M_3ohdcoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3hhdcoa@c + 1 M_nad@c	HACD7		1.1.1.211;1.1.1.35		bigg:HACD7;biocyc:META:RXN-14271;kegg:R04737;mnx:MNXR100548;reactome:R-BTA-77303;reactome:R-CEL-77303;reactome:R-CFA-77303;reactome:R-DME-77303;reactome:R-GGA-77303;reactome:R-HSA-77303;reactome:R-MMU-77303;reactome:R-RNO-77303;reactome:R-SSC-77303;reactome:R-TGU-77303;reactome:R-XTR-77303;rhea:31159;rhea:31160;rhea:31161;rhea:31162;sabiork:4393;seed:rxn03239
HACD8	1 M_3ohodcoa@c + 1 M_h@c + 1 M_nadh@c <==> 1 M_3hodcoa@c + 1 M_nad@c	HACD8		1.1.1.35		bigg:HACD8;mnx:MNXR100549;seed:rxn08700
HADPCOADH3	1 M_3hadpcoa@c + 1 M_nad@c <==> 1 M_h@c + 1 M_nadh@c + 1 M_oxadpcoa@c	HADPCOADH3		1.1.1.157;1.1.1.35		bigg:HADPCOADH3;biocyc:META:RXN0-2044;kegg:R06941;mnx:MNXR100555;rhea:34851;rhea:34852;rhea:34853;rhea:34854;seed:rxn04750
HBZOPT	1 M_4hbz@c + 1 M_octdp@c --> 1 M_3ophb@c + 1 M_ppi@c	HBZOPT		2.5.1.39		bigg:HBZOPT;biocyc:META:4OHBENZOATE-OCTAPRENYLTRANSFER-RXN;kegg:R05615;mnx:MNXR100566;rhea:27782;rhea:27783;rhea:27784;rhea:27785;seed:rxn03893
HCINNMt2rpp	1 M_3hcinnm@p + 1 M_h@p <==> 1 M_3hcinnm@c + 1 M_h@c	HCINNMt2rpp				bigg:HCINNMt2rpp;biocyc:META:TRANS-RXN0-457;mnx:MNXR100570;seed:rxn08701;seed:rxn10135
HCINNMtex	1 M_3hcinnm@e <==> 1 M_3hcinnm@p	HCINNMtex				bigg:HCINNMtex;mnx:MNXR100571;seed:rxn08702
HCO3E	1 M_co2@c + 1 M_h2o@c <==> 1 M_h@c + 1 M_hco3@c	HCO3E		4.2.1.1		bigg:HCO3E;biocyc:META:CARBODEHYDRAT-RXN;biocyc:META:RXN0-5224;kegg:R00132;kegg:R10092;mnx:MNXR100482;reactome:R-ATH-1237045;reactome:R-ATH-1237047;reactome:R-ATH-1237059;reactome:R-ATH-1237081;reactome:R-ATH-1475017;reactome:R-ATH-1475022;reactome:R-ATH-1475025;reactome:R-ATH-1475026;reactome:R-ATH-1475028;reactome:R-ATH-1475032;reactome:R-ATH-1475435;reactome:R-ATH-1475436;reactome:R-BTA-1237045;reactome:R-BTA-1237047;reactome:R-BTA-1237059;reactome:R-BTA-1237081;reactome:R-BTA-1475017;reactome:R-BTA-1475022;reactome:R-BTA-1475025;reactome:R-BTA-1475026;reactome:R-BTA-1475028;reactome:R-BTA-1475032;reactome:R-BTA-1475435;reactome:R-BTA-1475436;reactome:R-CEL-1237045;reactome:R-CEL-1237047;reactome:R-CEL-1237059;reactome:R-CEL-1237081;reactome:R-CEL-1475017;reactome:R-CEL-1475025;reactome:R-CFA-1237045;reactome:R-CFA-1237047;reactome:R-CFA-1237059;reactome:R-CFA-1237081;reactome:R-CFA-1475017;reactome:R-CFA-1475022;reactome:R-CFA-1475025;reactome:R-CFA-1475026;reactome:R-CFA-1475028;reactome:R-CFA-1475032;reactome:R-CFA-1475435;reactome:R-CFA-1475436;reactome:R-DME-1237045;reactome:R-DME-1237047;reactome:R-DME-1237059;reactome:R-DME-1237081;reactome:R-DME-1475017;reactome:R-DME-1475022;reactome:R-DME-1475025;reactome:R-DME-1475026;reactome:R-DME-1475028;reactome:R-DME-1475032;reactome:R-DME-1475435;reactome:R-DME-1475436;reactome:R-DRE-1237045;reactome:R-DRE-1237047;reactome:R-DRE-1237059;reactome:R-DRE-1237081;reactome:R-DRE-1475017;reactome:R-DRE-1475022;reactome:R-DRE-1475025;reactome:R-DRE-1475026;reactome:R-DRE-1475028;reactome:R-DRE-1475032;reactome:R-DRE-1475435;reactome:R-DRE-1475436;reactome:R-GGA-1237047;reactome:R-GGA-1237059;reactome:R-GGA-1475017;reactome:R-GGA-1475022;reactome:R-GGA-1475025;reactome:R-GGA-1475026;reactome:R-GGA-1475028;reactome:R-GGA-1475032;reactome:R-GGA-1475435;reactome:R-GGA-1475436;reactome:R-HSA-1237045;reactome:R-HSA-1237047;reactome:R-HSA-1237059;reactome:R-HSA-1237081;reactome:R-HSA-1475017;reactome:R-HSA-1475022;reactome:R-HSA-1475025;reactome:R-HSA-1475026;reactome:R-HSA-1475028;reactome:R-HSA-1475032;reactome:R-HSA-1475435;reactome:R-HSA-1475436;reactome:R-MMU-1237045;reactome:R-MMU-1237047;reactome:R-MMU-1237059;reactome:R-MMU-1237081;reactome:R-MMU-1475017;reactome:R-MMU-1475022;reactome:R-MMU-1475025;reactome:R-MMU-1475026;reactome:R-MMU-1475028;reactome:R-MMU-1475032;reactome:R-MMU-1475435;reactome:R-MMU-1475436;reactome:R-OSA-1237045;reactome:R-OSA-1237047;reactome:R-OSA-1237059;reactome:R-OSA-1237081;reactome:R-OSA-1475017;reactome:R-OSA-1475022;reactome:R-OSA-1475025;reactome:R-OSA-1475026;reactome:R-OSA-1475028;reactome:R-OSA-1475032;reactome:R-OSA-1475435;reactome:R-OSA-1475436;reactome:R-RNO-1237045;reactome:R-RNO-1237047;reactome:R-RNO-1237059;reactome:R-RNO-1237081;reactome:R-RNO-1475017;reactome:R-RNO-1475022;reactome:R-RNO-1475025;reactome:R-RNO-1475026;reactome:R-RNO-1475028;reactome:R-RNO-1475032;reactome:R-RNO-1475435;reactome:R-RNO-1475436;reactome:R-SSC-1237045;reactome:R-SSC-1237047;reactome:R-SSC-1237059;reactome:R-SSC-1237081;reactome:R-SSC-1475017;reactome:R-SSC-1475022;reactome:R-SSC-1475025;reactome:R-SSC-1475026;reactome:R-SSC-1475028;reactome:R-SSC-1475032;reactome:R-SSC-1475435;reactome:R-SSC-1475436;reactome:R-TGU-1237045;reactome:R-TGU-1237047;reactome:R-TGU-1237059;reactome:R-TGU-1237081;reactome:R-TGU-1475017;reactome:R-TGU-1475022;reactome:R-TGU-1475025;reactome:R-TGU-1475026;reactome:R-TGU-1475028;reactome:R-TGU-1475032;reactome:R-TGU-1475435;reactome:R-TGU-1475436;reactome:R-XTR-1237045;reactome:R-XTR-1237047;reactome:R-XTR-1237059;reactome:R-XTR-1237081;reactome:R-XTR-1475017;reactome:R-XTR-1475022;reactome:R-XTR-1475025;reactome:R-XTR-1475026;reactome:R-XTR-1475028;reactome:R-XTR-1475032;reactome:R-XTR-1475435;reactome:R-XTR-1475436;rhea:10748;rhea:10749;rhea:10750;rhea:10751;sabiork:703;seed:rxn00102
HCYSMT	1 M_amet@c + 1 M_hcys__L@c --> 1 M_ahcys@c + 1 M_h@c + 1 M_met__L@c	HCYSMT		2.1.1;2.1.1.10		bigg:HCYSMT;biocyc:META:HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN;kegg:R00650;mnx:MNXR100577;rhea:21820;rhea:21821;rhea:21822;rhea:21823;sabiork:1035;seed:rxn00452
HCYSMT2	1 M_hcys__L@c + 1 M_mmet@c --> 1 M_h@c + 2 M_met__L@c	HCYSMT2		2.1.1.10		bigg:HCYSMT2;biocyc:META:MMUM-RXN;kegg:R11063;mnx:MNXR100578;reactome:R-BTA-5696838;reactome:R-CFA-5696838;reactome:R-DRE-5696838;reactome:R-GGA-5696838;reactome:R-HSA-5696838;reactome:R-MMU-5696838;reactome:R-RNO-5696838;reactome:R-SSC-5696838;reactome:R-TGU-5696838;reactome:R-XTR-5696838;rhea:26337;rhea:26338;rhea:26339;rhea:26340;sabiork:13306;seed:rxn08703
HDCAtexi	1 M_hdca@e --> 1 M_hdca@p	HDCAtexi				bigg:HDCAtexi;mnx:MNXR99101;rhea:45256;rhea:45257;rhea:45258;rhea:45259;seed:rxn08704;seed:rxn09676;seed:rxn09848
HDCEAtexi	1 M_hdcea@e --> 1 M_hdcea@p	HDCEAtexi				bigg:HDCEAtexi;mnx:MNXR99102
HEMEOS	1 M_frdp@c + 1 M_h2o@c + 1 M_pheme@c --> 1 M_hemeO@c + 1 M_ppi@c	HEMEOS		2.5.1.-		bigg:HEMEOS;kegg:R07411;mnx:MNXR100596;reactome:R-ATH-2995330;reactome:R-BTA-2995330;reactome:R-CEL-2995330;reactome:R-CFA-2995330;reactome:R-DDI-2995330;reactome:R-DME-2995330;reactome:R-DRE-2995330;reactome:R-GGA-2995330;reactome:R-HSA-2995330;reactome:R-MMU-2995330;reactome:R-OSA-2995330;reactome:R-PFA-2995330;reactome:R-RNO-2995330;reactome:R-SCE-2995330;reactome:R-SPO-2995330;reactome:R-SSC-2995330;reactome:R-TGU-2995330;reactome:R-XTR-2995330;rhea:28070;rhea:28071;rhea:28072;rhea:28073
HEPK1	1 M_atp@c + 1 M_hhlipa@c --> 1 M_adp@c + 1 M_h@c + 1 M_phhlipa@c	HEPK1				bigg:HEPK1;mnx:MNXR138511;seed:rxn08708
HEPK2	1 M_atp@c + 1 M_hphhlipa@c --> 1 M_adp@c + 1 M_h@c + 1 M_phphhlipa@c	HEPK2				bigg:HEPK2;mnx:MNXR138512;seed:rxn08709
HEPT1	1 M_adphep_LD@c + 1 M_lipa@c --> 1 M_adp@c + 1 M_h@c + 1 M_hlipa@c	HEPT1		2.4		bigg:HEPT1;mnx:MNXR100602;rhea:28402;rhea:28403;rhea:28404;rhea:28405;seed:rxn08710
HEPT2	1 M_adphep_LD@c + 1 M_hlipa@c --> 1 M_adp@c + 1 M_h@c + 1 M_hhlipa@c	HEPT2		2		bigg:HEPT2;biocyc:META:RXN0-5061;mnx:MNXR100604;rhea:28538;rhea:28539;rhea:28540;rhea:28541;seed:rxn08711
HEPT3	1 M_adphep_LD@c + 1 M_phhlipa@c --> 1 M_adp@c + 1 M_h@c + 1 M_hphhlipa@c	HEPT3				bigg:HEPT3;mnx:MNXR100606;seed:rxn08712
HEPT4	1 M_adphep_LD@c + 1 M_gggagicolipa@c --> 1 M_adp@c + 1 M_colipa@c + 1 M_h@c	HEPT4		2.4.1.56		bigg:HEPT4;mnx:MNXR100607;seed:rxn08713
HETZK	1 M_4mhetz@c + 1 M_atp@c --> 1 M_4mpetz@c + 1 M_adp@c + 1 M_h@c	HETZK		2.7.1.50		bigg:HETZK;biocyc:META:THIAZOLSYN3-RXN;kegg:R04448;mnx:MNXR100611;rhea:24212;rhea:24213;rhea:24214;rhea:24215;seed:rxn03075
HEX1	1 M_atp@c + 1 M_glc__D@c --> 1 M_adp@c + 1 M_g6p@c + 1 M_h@c	HEX1		2.7.1.1;2.7.1.2		bigg:HEX1;biocyc:META:GLUCOKIN-RXN;kegg:R00299;mnx:MNXR100612;rhea:17825;rhea:17826;rhea:17827;rhea:17828;sabiork:6915;sabiork:793;sabiork:9175;seed:rxn00216
HEX4	1 M_atp@c + 1 M_man@c --> 1 M_adp@c + 1 M_h@c + 1 M_man6p@c	HEX4		2.7.1.1;2.7.1.7		bigg:HEX4;biocyc:META:MANNKIN-RXN;kegg:R01326;mnx:MNXR95795;rhea:11028;rhea:11029;rhea:11030;rhea:11031;sabiork:575;seed:rxn00975
HEX7	1 M_atp@c + 1 M_fru@c --> 1 M_adp@c + 1 M_f6p@c + 1 M_h@c	HEX7		2.7.1.1;2.7.1.4		bigg:HEX7;kegg:R00867;mnx:MNXR100614
HEXt2rpp	1 M_h@p + 1 M_hxa@p <==> 1 M_h@c + 1 M_hxa@c	HEXt2rpp				bigg:HEXt2rpp;mnx:MNXR100622;seed:rxn08714;seed:rxn12596
HG2abcpp	1 M_atp@c + 1 M_h2o@c + 1 M_hg2@c --> 1 M_adp@c + 1 M_h@c + 1 M_hg2@p + 1 M_pi@c	HG2abcpp				bigg:HG2abcpp;mnx:MNXR100623;seed:rxn08715;seed:rxn10343
HG2t3pp	1 M_h@p + 1 M_hg2@c --> 1 M_h@c + 1 M_hg2@p	HG2t3pp				bigg:HG2t3pp;mnx:MNXR100624;seed:rxn08716
HG2tex	1 M_hg2@e <==> 1 M_hg2@p	HG2tex				bigg:HG2tex;mnx:MNXR100625;rhea:32815;rhea:32816;rhea:32817;rhea:32818;seed:rxn05586;seed:rxn08717
HISTD	1 M_h2o@c + 1 M_histd@c + 2 M_nad@c --> 3 M_h@c + 1 M_his__L@c + 2 M_nadh@c	HISTD		1.1.1.23		bigg:HISTD;biocyc:META:RXN-8001;kegg:R01158;mnx:MNXR100587;rhea:20641;rhea:20642;rhea:20643;rhea:20644;sabiork:1398;seed:rxn00859
HISTP	1 M_h2o@c + 1 M_hisp@c --> 1 M_histd@c + 1 M_pi@c	HISTP		3.1.3.15		bigg:HISTP;biocyc:META:HISTIDPHOS-RXN;kegg:R03013;mnx:MNXR100642;rhea:14465;rhea:14466;rhea:14467;rhea:14468;seed:rxn02160
HISabcpp	1 M_atp@c + 1 M_h2o@c + 1 M_his__L@p --> 1 M_adp@c + 1 M_h@c + 1 M_his__L@c + 1 M_pi@c	HISabcpp		3.6.3.21		bigg:HISabcpp;biocyc:META:ABC-14-RXN;mnx:MNXR100644;rhea:29891#1;rhea:29892#1;rhea:29893#1;rhea:29894#1;seed:rxn05164;seed:rxn08718
HISt2rpp	1 M_h@p + 1 M_his__L@p <==> 1 M_h@c + 1 M_his__L@c	HISt2rpp				bigg:HISt2rpp;mnx:MNXR100645;rhea:37047;rhea:37048;rhea:37049;rhea:37050;seed:rxn05299;seed:rxn08719;seed:rxn09744;seed:rxn11327
HIStex	1 M_his__L@e <==> 1 M_his__L@p	HIStex				bigg:HIStex;mnx:MNXR100649;sabiork:13472;seed:rxn08721;seed:rxn10932
HKNDDH	1 M_h2o@c + 1 M_hkndd@c --> 1 M_h@c + 1 M_op4en@c + 1 M_succ@c	HKNDDH		3.7.1.14		bigg:HKNDDH;mnx:MNXR138518
HKNTDH	1 M_h2o@c + 1 M_hkntd@c --> 1 M_fum@c + 1 M_h@c + 1 M_op4en@c	HKNTDH		3.7.1.14		bigg:HKNTDH;mnx:MNXR138519
HMBS	1 M_h2o@c + 4 M_ppbng@c --> 1 M_hmbil@c + 4 M_nh4@c	HMBS		2.5.1.61;4.3.1.8		bigg:HMBS;biocyc:META:OHMETHYLBILANESYN-RXN;kegg:R00084;mnx:MNXR100658;reactome:R-ATH-189406;reactome:R-BTA-189406;reactome:R-CFA-189406;reactome:R-DDI-189406;reactome:R-DME-189406;reactome:R-DRE-189406;reactome:R-GGA-189406;reactome:R-GGA-421439;reactome:R-HSA-189406;reactome:R-MMU-189406;reactome:R-OSA-189406;reactome:R-PFA-189406;reactome:R-RNO-189406;reactome:R-SCE-189406;reactome:R-SPO-189406;reactome:R-SSC-189406;reactome:R-TGU-189406;reactome:R-XTR-189406;rhea:13185;rhea:13186;rhea:13187;rhea:13188;sabiork:669;seed:rxn00060
HMPK1	1 M_4ahmmp@c + 1 M_atp@c --> 1 M_4ampm@c + 1 M_adp@c + 1 M_h@c	HMPK1		2.7.1.49		bigg:HMPK1;mnx:MNXR143164;sabiork:3265;seed:rxn02484
HOMt2pp	1 M_h@p + 1 M_hom__L@c --> 1 M_h@c + 1 M_hom__L@p	HOMt2pp				bigg:HOMt2pp;biocyc:META:TRANS-RXN-242;mnx:MNXR100676;rhea:29003;rhea:29004;rhea:29005;rhea:29006;seed:rxn08722
HOMtex	1 M_hom__L@e <==> 1 M_hom__L@p	HOMtex				bigg:HOMtex;mnx:MNXR100678;seed:rxn08723
HOPNTAL	1 M_4h2opntn@c --> 1 M_acald@c + 1 M_pyr@c	HOPNTAL		4.1.2;4.1.2.n4;4.1.3.39		bigg:HOPNTAL;kegg:R00750;mnx:MNXR100679;sabiork:1109;seed:rxn00540
HPACOAT	1 M_34dphacoa@c + 1 M_h2o@c --> 1 M_34dhpha@c + 1 M_coa@c + 1 M_h@c	HPACOAT				bigg:HPACOAT
HPPK2	1 M_6hmhpt@c + 1 M_atp@c --> 1 M_6hmhptpp@c + 1 M_amp@c + 1 M_h@c	HPPK2		2.7.6.3		bigg:HPPK2;biocyc:META:H2PTERIDINEPYROPHOSPHOKIN-RXN;kegg:R03503;mnx:MNXR100694;rhea:11412;rhea:11413;rhea:11414;rhea:11415
HPPPNDO	1 M_dhpppn@c + 1 M_o2@c --> 1 M_h@c + 1 M_hkndd@c	HPPPNDO		1.13.11.16		bigg:HPPPNDO;biocyc:META:1.13.11.16-RXN;kegg:R04376;mnx:MNXR100695;rhea:23840;rhea:23841;rhea:23842;rhea:23843;sabiork:4072;seed:rxn03038
HPPPNt2rpp	1 M_3hpppn@p + 1 M_h@p <==> 1 M_3hpppn@c + 1 M_h@c	HPPPNt2rpp				bigg:HPPPNt2rpp;biocyc:META:TRANS-RXN-61;mnx:MNXR100696;rhea:28907;rhea:28908;rhea:28909;rhea:28910;seed:rxn08725;seed:rxn10134
HPPPNtex	1 M_3hpppn@e <==> 1 M_3hpppn@p	HPPPNtex				bigg:HPPPNtex;mnx:MNXR100697;seed:rxn08726
HPYRI	1 M_hpyr@c <==> 1 M_2h3oppan@c	HPYRI		5.3.1.22		bigg:HPYRI;biocyc:META:RXN0-305;kegg:R01394;mnx:MNXR100692;rhea:11952;rhea:11953;rhea:11954;rhea:11955;seed:rxn01015
HPYRP	1 M_3php@c + 1 M_h2o@c --> 1 M_hpyr@c + 1 M_pi@c	HPYRP				bigg:HPYRP
HPYRRx	1 M_h@c + 1 M_hpyr@c + 1 M_nadh@c --> 1 M_glyc__R@c + 1 M_nad@c	HPYRRx		1.1.1.26;1.1.1.29;1.1.1.81		bigg:HPYRRx;biocyc:META:GLYCERATE-DEHYDROGENASE-RXN;kegg:R01388;mnx:MNXR100325;rhea:17905;rhea:17906;rhea:17907;rhea:17908;sabiork:426;sabiork:9902;seed:rxn01011
HPYRRy	1 M_h@c + 1 M_hpyr@c + 1 M_nadph@c --> 1 M_glyc__R@c + 1 M_nadp@c	HPYRRy		1.1.1;1.1.1.79;1.1.1.81		bigg:HPYRRy;biocyc:META:RXN0-300;kegg:R01392;mnx:MNXR100336;rhea:18657;rhea:18658;rhea:18659;rhea:18660;sabiork:427;seed:rxn01013
HSDy	1 M_hom__L@c + 1 M_nadp@c <==> 1 M_aspsa@c + 1 M_h@c + 1 M_nadph@c	HSDy		1.1.1.3		bigg:HSDy;kegg:R01775;mnx:MNXR100734;rhea:15761;rhea:15762;rhea:15763;rhea:15764;sabiork:1868;seed:rxn01302
HSK	1 M_atp@c + 1 M_hom__L@c --> 1 M_adp@c + 1 M_h@c + 1 M_phom@c	HSK		2.7.1.39		bigg:HSK;biocyc:META:HOMOSERKIN-RXN;kegg:R01771;mnx:MNXR100737;rhea:13985;rhea:13986;rhea:13987;rhea:13988;sabiork:1866;seed:rxn01300
HSST	1 M_hom__L@c + 1 M_succoa@c --> 1 M_coa@c + 1 M_suchms@c	HSST		2.3.1.46		bigg:HSST;biocyc:META:HOMSUCTRAN-RXN;kegg:R01777;mnx:MNXR100741;rhea:22008;rhea:22009;rhea:22010;rhea:22011;seed:rxn01304
HSTPT	1 M_glu__L@c + 1 M_imacp@c --> 1 M_akg@c + 1 M_hisp@c	HSTPT		2.6.1.9		bigg:HSTPT;biocyc:META:HISTAMINOTRANS-RXN;kegg:R03243;mnx:MNXR95852;rhea:23744;rhea:23745;rhea:23746;rhea:23747;sabiork:3064;seed:rxn02320
HXAND	1 M_h2o@c + 1 M_hxan@c + 1 M_nad@c --> 1 M_h@c + 1 M_nadh@c + 1 M_xan@c	HXAND		1.17.1.4		bigg:HXAND;biocyc:META:RXN-7682;kegg:R01768;mnx:MNXR100747;reactome:R-GGA-421161;rhea:24670;rhea:24671;rhea:24672;rhea:24673;sabiork:323;seed:rxn01297
HXAtex	1 M_hxa@e <==> 1 M_hxa@p	HXAtex				bigg:HXAtex;mnx:MNXR100750;seed:rxn08732
HXCT	1 M_accoa@c + 1 M_hxa@c --> 1 M_ac@c + 1 M_hxcoa@c	HXCT		2.8.3.8		bigg:HXCT;mnx:MNXR100751
HXPRT	1 M_hxan@c + 1 M_prpp@c --> 1 M_imp@c + 1 M_ppi@c	HXPRT		2.4.2.8		bigg:HXPRT;biocyc:META:HYPOXANPRIBOSYLTRAN-RXN;kegg:R01132;mnx:MNXR100752;rhea:17973;rhea:17974;rhea:17975;rhea:17976;sabiork:81;seed:rxn00836
HYD1pp	1 M_h2@c + 2 M_h@c + 1 M_q8@c --> 2 M_h@p + 1 M_q8h2@c	HYD1pp				bigg:HYD1pp;mnx:MNXR100753;rhea:29059#1;rhea:29060#1;rhea:29061#1;rhea:29062#1;seed:rxn08734;seed:rxn10118
HYD2pp	1 M_h2@c + 2 M_h@c + 1 M_mqn8@c --> 2 M_h@p + 1 M_mql8@c	HYD2pp				bigg:HYD2pp;mnx:MNXR100754;rhea:29051#1;rhea:29052#1;rhea:29053#1;rhea:29054#1;seed:rxn08735;seed:rxn10119
HYD3pp	1 M_2dmmq8@c + 1 M_h2@c + 2 M_h@c --> 1 M_2dmmql8@c + 2 M_h@p	HYD3pp		1.18.99.1		bigg:HYD3pp;mnx:MNXR100755;seed:rxn08736;seed:rxn10117
HYPOE	1 M_h2o@c + 1 M_pyam5p@c --> 1 M_pi@c + 1 M_pydam@c	HYPOE		3.1.3.74		bigg:HYPOE;biocyc:META:RXN-14046;kegg:R02494;mnx:MNXR100763;rhea:25135;rhea:25136;rhea:25137;rhea:25138;sabiork:2424;seed:rxn01808
HYXNtex	1 M_hxan@e <==> 1 M_hxan@p	HYXNtex				bigg:HYXNtex;biocyc:META:TRANS-RXN0-562;biocyc:META:TRANS-RXN0-579;mnx:MNXR100749;seed:rxn08737;seed:rxn08738;seed:rxn10143
HYXNtpp	1 M_hxan@p <==> 1 M_hxan@c	HYXNtpp				bigg:HYXNtpp;biocyc:META:TRANS-RXN0-562;biocyc:META:TRANS-RXN0-579;mnx:MNXR100749;seed:rxn08737;seed:rxn08738;seed:rxn10143
